UMAP1,UMAP2,Predicted Binding Energy
3.2902899,10.319779,25.99
3.9546266,10.216624,21.74
4.061799,10.23051,19.13
0.7460459,9.976896,58.93
0.8993616,9.976855,49.67
1.2828655,9.918934,40.59
2.4464955,9.889106,33.2
3.0226896,9.8342,26.62
3.1498425,9.843056,20.82
0.8652894,10.093846,56.03
1.0316519,10.04933,46.77
1.3899714,9.970092,37.9
2.4962018,9.871221,30.58
3.1313694,9.947669,24.58
3.248234,9.886301,19.06
1.1730502,10.231454,53.12
1.25676,10.147887,43.87
1.8266873,10.164831,35.26
2.8441718,10.157745,28.38
3.3312058,10.050169,22.64
3.4754558,10.0650015,17.77
1.6132299,10.417123,50.22
1.7971519,10.426869,40.99
2.3299,10.397924,32.84
3.077401,10.283786,26.35
3.7149177,10.173971,20.88
3.976522,10.224387,17.26
2.008285,10.566726,47.33
2.1899443,10.578337,38.36
2.7597713,10.586149,30.41
3.3713927,10.427753,24.46
4.1236405,10.356754,19.52
4.2519307,10.3319235,17.41
2.201553,10.598894,44.69
2.4364069,10.6348505,35.72
2.8751624,10.634729,28.11
3.6364005,10.579576,22.92
4.249748,10.407459,19.42
4.342703,10.388672,17.62
1.0413653,10.357277,55.65
1.2308489,10.357246,46.4
1.6484469,10.247838,37.33
2.8877068,10.197686,29.95
3.318547,10.156596,23.26
3.5337794,10.071815,18.08
1.2014216,10.431402,52.75
1.3953402,10.41762,43.5
1.8749852,10.396415,34.64
3.010263,10.330721,27.43
3.4853952,10.266374,21.22
3.642625,10.16213,16.8
1.5498462,10.559343,49.85
1.6997111,10.53842,40.59
2.3017676,10.520937,32.1
3.2500293,10.464255,25.02
3.777903,10.379761,19.61
3.897189,10.373231,15.89
1.9953289,10.715223,46.94
2.123092,10.733788,37.82
2.7668176,10.758174,29.68
3.5964363,10.627021,23.0
4.100411,10.519873,18.26
4.253924,10.469225,15.72
2.4071536,10.839748,44.15
2.613329,10.859869,35.18
3.0701687,10.818292,27.26
3.8533628,10.755635,21.25
4.3980045,10.597219,17.75
4.4361877,10.487515,15.94
2.584394,10.800658,41.52
2.7504642,10.857196,32.55
3.18961,10.835999,24.91
3.939469,10.784141,20.14
4.5101576,10.633477,17.95
4.537717,10.637759,16.15
1.3326299,10.562338,52.38
1.5242934,10.59785,43.13
2.015407,10.563422,34.08
3.1560302,10.441364,26.69
3.675346,10.401137,20.27
3.8373742,10.415704,16.0
1.4678162,10.636395,49.48
1.6115686,10.687242,40.22
2.258703,10.6767845,31.39
3.308125,10.514444,24.27
3.7898293,10.445202,18.75
3.8826911,10.447126,14.91
1.8597888,10.790938,46.57
2.0827749,10.814725,37.32
2.6427639,10.802107,28.94
3.5208576,10.649921,21.99
4.00107,10.6060915,17.4
4.1811337,10.585255,14.17
2.3260174,10.935557,43.67
2.5112824,10.982101,34.64
3.0437179,10.918469,26.52
3.9438107,10.841311,20.28
4.334153,10.745744,16.33
4.518274,10.731627,14.25
2.6940038,11.045116,40.98
2.848721,11.050545,32.01
3.3491678,11.045923,24.1
4.0739665,10.953752,18.93
4.639781,10.811057,16.26
4.766692,10.805675,14.46
2.8102572,11.052313,38.34
3.000179,11.056646,29.37
3.4883404,11.062489,22.1
4.1827536,10.953695,18.28
4.701296,10.849389,16.48
4.83745,10.833943,14.68
1.5005115,10.656087,49.11
1.6754445,10.677848,39.85
2.0824506,10.63772,30.82
3.4000514,10.519856,23.84
3.7992916,10.478349,17.9
3.9277766,10.476359,14.36
1.6379069,10.751924,46.2
1.8357949,10.804855,36.95
2.3128777,10.805576,28.21
3.4717035,10.616199,21.79
3.9347157,10.503567,16.54
4.022761,10.554762,13.35
2.0077891,10.914111,43.3
2.1973233,10.939588,34.1
2.7053955,10.880704,25.91
3.650801,10.747931,19.82
4.1261663,10.647498,15.35
4.309637,10.640561,12.56
2.4590664,11.025863,40.44
2.6324525,11.044766,31.47
3.1510222,11.003167,23.75
3.9873562,10.892869,18.08
4.4192157,10.808658,14.67
4.616383,10.765238,12.78
2.779827,11.106944,37.8
2.9558353,11.13215,28.83
3.4521925,11.120887,21.84
4.228059,10.980957,16.77
4.7094812,10.887172,14.79
4.8301578,10.837065,12.99
2.917549,11.16287,35.17
3.0887346,11.148487,26.37
3.5291853,11.135589,20.1
4.284635,11.003529,16.8
4.7667637,10.916788,15.0
4.903792,10.870441,13.21
0.49796212,9.702084,67.98
0.6350178,9.706996,58.73
1.0147275,9.657912,49.47
1.9378997,9.604395,42.19
2.6873708,9.659713,36.07
2.8869567,9.670904,30.2
0.60858196,9.780688,65.08
0.7177192,9.820261,55.83
1.0942065,9.757568,46.73
2.1857116,9.664144,39.88
2.8553984,9.765174,33.99
2.9995224,9.7383585,28.22
0.8909609,9.963024,62.18
1.008731,9.934151,52.92
1.4543089,9.923522,44.04
2.509108,9.886507,37.79
3.0501015,9.853593,31.96
3.176508,9.840241,26.47
1.3152134,10.205644,59.27
1.4845322,10.21753,50.02
1.9421395,10.128322,41.59
2.8401842,10.083158,35.76
3.4836257,9.997846,30.04
3.649267,9.975056,24.72
1.6432412,10.32326,56.37
1.8616962,10.347857,47.29
2.4072196,10.314358,39.56
3.1435843,10.163847,33.72
3.740553,10.147889,28.29
3.9496565,10.119882,24.09
1.8214773,10.345044,53.62
2.0104501,10.356357,44.65
2.5351126,10.33993,37.52
3.2653522,10.279551,31.86
3.9016204,10.152834,27.13
4.0480804,10.154744,23.58
0.5965716,9.848172,64.71
0.73584133,9.851522,55.46
1.1343614,9.825825,46.2
2.199838,9.707959,38.78
2.7966022,9.766495,32.67
2.9833157,9.72763,26.84
0.70961386,9.921633,61.81
0.82861996,9.955803,52.55
1.3005824,9.926187,43.47
2.3044224,9.799718,36.47
2.9403598,9.832413,30.63
3.1809,9.835167,25.02
0.9555044,10.110852,58.9
1.1662239,10.108247,49.65
1.6215373,10.034551,40.8
2.6947339,10.041574,34.43
3.2047496,9.963467,28.6
3.3440654,10.01079,23.27
1.3986238,10.303708,56.0
1.6128094,10.334764,46.75
1.9996008,10.22663,38.38
3.064043,10.195737,32.4
3.4970562,10.137901,26.84
3.7820528,10.145925,21.86
1.7822573,10.408523,53.1
1.9185241,10.412583,44.11
2.5842795,10.414489,36.2
3.2639046,10.349886,30.41
3.905698,10.249216,25.08
4.0031033,10.234197,21.34
1.9237156,10.46599,50.45
2.1140814,10.487428,41.48
2.6972394,10.467511,34.16
3.3532233,10.425727,28.66
4.013232,10.3085575,24.27
4.1430683,10.2835,21.0
0.84379154,10.123479,61.44
0.953448,10.100572,52.18
1.3978136,10.098389,42.93
2.5737703,10.0375395,35.52
3.0698676,9.987367,29.31
3.2047775,9.923017,23.57
0.989357,10.224381,58.53
1.0769719,10.204688,49.28
1.6068285,10.174036,40.22
2.7092311,10.080278,33.11
3.2167141,10.058754,27.27
3.3387034,10.053688,21.81
1.2538716,10.359118,55.63
1.3878946,10.318599,46.37
1.8996927,10.26238,37.65
3.0213296,10.324875,31.07
3.4305372,10.208861,25.39
3.515317,10.214008,20.27
1.6835297,10.54633,52.72
1.8383484,10.586761,43.57
2.4503982,10.46744,35.23
3.2549994,10.456062,29.04
3.8080792,10.3937435,23.63
4.005317,10.302398,19.28
2.0961976,10.717859,49.91
2.2315106,10.712057,40.94
2.8599796,10.664523,32.84
3.5146224,10.610579,27.21
4.1320443,10.454257,22.04
4.273666,10.394632,19.25
2.258246,10.740267,47.27
2.4321365,10.735617,38.3
2.9822576,10.730656,30.8
3.6953166,10.685181,25.45
4.2896676,10.561345,21.52
4.4256845,10.501701,19.46
1.1747135,10.45204,58.16
1.3404379,10.479856,48.91
1.727385,10.437806,39.65
2.981673,10.333425,32.27
3.4241781,10.313477,25.95
3.5925434,10.277492,20.48
1.2997258,10.535191,55.26
1.4974446,10.576616,46.0
1.9893339,10.515896,36.96
3.1536136,10.413698,29.82
3.6307862,10.393522,23.94
3.720362,10.34291,19.05
1.652212,10.7102995,52.35
1.824802,10.728908,43.1
2.4777431,10.667608,34.49
3.4059525,10.566461,27.71
3.8327496,10.5132265,22.18
3.9267864,10.560291,18.1
2.0398226,10.830708,49.45
2.3306563,10.927126,40.4
2.8363466,10.806918,32.07
3.668661,10.762985,25.76
4.275214,10.635683,20.59
4.334005,10.61553,17.56
2.4997542,10.962849,46.73
2.613032,10.92426,37.76
3.1936278,10.938077,29.65
3.9518807,10.867605,24.0
4.4654803,10.755196,19.72
4.6260915,10.699636,17.78
2.6492558,11.011638,44.1
2.828938,11.032706,35.13
3.2768273,10.989458,27.58
3.9990046,10.896775,22.36
4.546676,10.77074,19.79
4.687347,10.758104,17.99
1.4619272,10.684922,54.89
1.6470379,10.716383,45.63
2.0945716,10.691043,36.39
3.3359244,10.552882,29.08
3.7371597,10.516905,22.69
3.8383038,10.499186,18.32
1.6023012,10.763741,51.98
1.7561548,10.780386,42.73
2.2748246,10.776338,33.76
3.442651,10.662476,26.66
3.8301198,10.614759,21.06
3.8878326,10.574853,17.16
1.946517,10.928473,49.08
2.1812005,10.935744,39.86
2.7148256,10.881769,31.33
3.6490102,10.743314,24.35
4.0379505,10.696388,19.6
4.2403336,10.677081,16.25
2.411301,11.06563,46.19
2.6098104,11.099905,37.22
3.1103873,11.054302,28.91
3.988211,10.92963,22.7
4.4777575,10.828564,18.55
4.548599,10.834002,16.09
2.7650857,11.161417,43.56
2.9322906,11.209166,34.59
3.3467019,11.130594,26.5
4.208138,11.024336,21.18
4.67867,10.913377,18.1
4.792173,10.891808,16.3
2.8958676,11.199308,40.92
3.112499,11.20613,31.95
3.501389,11.163921,24.37
4.2473836,11.035672,20.2
4.747085,11.012095,18.32
4.8361316,10.927022,16.52
1.5750388,10.788457,51.61
1.7626262,10.776966,42.36
2.197252,10.787936,33.14
3.470121,10.626414,26.01
3.8762875,10.55876,20.09
4.007628,10.546368,16.69
1.7492865,10.8712845,48.71
1.9293792,10.911248,39.45
2.3373148,10.913023,30.6
3.595169,10.726643,23.82
4.018508,10.680487,18.74
4.174661,10.630671,15.56
2.1317303,11.035219,45.81
2.3158326,11.0431,36.68
2.7871194,10.995439,28.18
3.737634,10.842045,21.74
4.2341256,10.764644,17.57
4.37634,10.769697,14.75
2.5682428,11.159968,43.01
2.723272,11.154202,34.05
3.2247992,11.1012125,25.89
4.0256653,10.979553,20.27
4.5431447,10.885797,16.75
4.668775,10.858009,14.62
2.8373625,11.210634,40.38
3.043635,11.234336,31.41
3.4980242,11.183145,23.87
4.2775917,11.083598,18.99
4.73632,10.955033,16.63
4.857994,10.925378,14.83
2.9757957,11.229778,37.75
3.1499355,11.256397,28.78
3.5723562,11.213258,21.99
4.352398,11.090486,18.64
4.794122,11.019589,16.84
4.934979,10.971804,15.04
0.026625304,7.8826337,54.87
0.123728745,7.860715,45.62
0.49800894,7.7911725,36.36
1.0792806,7.772625,28.55
1.487637,7.7832484,21.23
1.6793889,7.7848635,15.43
0.11056738,7.927318,51.97
0.23709221,7.8979344,42.71
0.56705403,7.8122687,33.46
1.1896924,7.7825994,25.86
1.5330005,7.781606,18.93
1.7709723,7.85647,13.57
0.3091653,7.978714,49.06
0.40598607,7.973232,39.81
0.81499785,7.909101,30.55
1.3919612,7.8609104,23.17
1.880001,7.926622,16.93
2.0305617,7.9624333,12.23
0.5840885,8.135002,46.16
0.6940902,8.141951,36.9
1.1131519,8.059904,27.86
1.7446737,8.083003,20.48
2.2072043,8.168023,15.47
2.327376,8.179429,11.76
0.8572333,8.216927,43.26
1.021461,8.229102,34.0
1.3615371,8.182747,25.17
2.0222726,8.288671,18.72
2.429244,8.335795,14.68
2.6352534,8.348758,11.81
0.96604925,8.299585,40.35
1.1116145,8.304012,31.1
1.5521748,8.271451,22.73
2.1778347,8.364643,17.93
2.5080287,8.465272,14.15
2.7356648,8.502549,12.14
0.097404085,7.979756,51.6
0.19337335,7.94447,42.34
0.5543579,7.8724127,33.09
1.1985682,7.7934256,25.3
1.5807501,7.8274384,18.08
1.7685069,7.833369,12.3
0.16684732,8.015743,48.69
0.24752265,7.942554,39.44
0.62694746,7.914866,30.18
1.3097281,7.914198,22.61
1.6024073,7.8409047,15.81
1.8403625,7.899987,10.44
0.36393166,8.086086,45.79
0.4952317,8.043992,36.53
0.9471294,7.98869,27.3
1.4822025,8.041959,19.97
1.9611254,8.021893,13.79
2.0839543,8.074344,9.42
0.68767285,8.22372,42.88
0.75193137,8.230132,33.63
1.2092984,8.1491375,24.61
1.7748184,8.205759,17.46
2.364228,8.309275,12.57
2.4583187,8.299385,9.66
1.0172197,8.399163,39.98
1.0821376,8.348453,30.73
1.348329,8.293381,21.92
2.128456,8.404901,15.82
2.5625343,8.485672,11.86
2.7720835,8.521587,10.15
1.0783093,8.381333,37.08
1.2115492,8.423044,27.82
1.5398096,8.362924,19.8
2.2748907,8.467309,15.02
2.6811981,8.584943,11.98
2.8235617,8.569133,10.63
0.26731881,8.165196,48.32
0.32137564,8.117989,39.07
0.6826876,8.06613,29.81
1.3929316,8.015065,22.12
1.8052621,8.00201,15.18
1.934966,8.018821,9.47
0.31448072,8.201641,45.42
0.43329528,8.1728115,36.16
0.7704147,8.118813,26.91
1.5663774,8.172975,19.6
1.9916774,8.111233,12.71
2.1064227,8.129104,7.92
0.5743792,8.289163,42.51
0.6718546,8.272943,33.26
1.1072102,8.256603,24.04
1.7826399,8.248659,17.08
2.12596,8.232729,10.73
2.307693,8.262346,7.78
0.88565105,8.370341,39.61
0.96463025,8.380452,30.36
1.3291621,8.4061775,21.5
2.0357335,8.437034,14.61
2.6115568,8.574365,9.9
2.8183718,8.592811,8.25
1.1589705,8.610509,36.71
1.336118,8.625318,27.45
1.5604746,8.558445,19.01
2.4025643,8.687124,12.97
2.866521,8.809879,9.98
3.0630107,8.803974,8.73
1.2647066,8.670896,33.8
1.3761797,8.653478,24.6
1.7463266,8.635605,17.11
2.5180416,8.772477,12.19
3.0578642,8.882798,10.47
3.130472,8.900126,9.21
0.33550164,8.490778,45.05
0.5111717,8.46078,35.79
0.95992917,8.3200865,26.54
1.698431,8.336875,19.22
2.193062,8.341117,12.46
2.2988582,8.408142,7.84
0.47235915,8.471294,42.14
0.6180289,8.492837,32.89
1.0615106,8.374605,23.79
1.9008714,8.382765,16.7
2.1955504,8.335875,10.17
2.4318798,8.415048,6.51
0.79019046,8.682748,39.24
0.9220762,8.635177,29.99
1.4105481,8.594541,21.12
2.1561599,8.614336,14.18
2.7026312,8.701481,8.33
2.7867613,8.821783,6.8
1.1435707,8.805157,36.34
1.2938819,8.832457,27.14
1.7118615,8.836117,18.6
2.4354994,8.833803,12.03
2.941176,8.930584,7.99
3.17896,8.966465,7.27
1.4626476,8.930931,33.43
1.6149145,9.004826,24.4
2.079557,9.053444,16.21
2.8944795,9.124384,10.72
3.356943,9.145911,8.47
3.539905,9.190199,7.75
1.5903856,9.006175,30.53
1.6968021,8.986603,21.78
2.1363714,9.149067,14.48
2.973124,9.208399,10.31
3.4980347,9.210219,8.96
3.6337812,9.204419,8.32
0.5986104,8.753212,41.77
0.7269965,8.759231,32.52
1.1942412,8.659801,23.61
1.9286209,8.610808,16.49
2.4277625,8.598881,10.73
2.597161,8.644466,6.71
0.74349517,8.855206,38.87
0.8528884,8.851996,29.69
1.3368208,8.622009,20.88
1.9825487,8.71365,14.2
2.659547,8.752709,8.44
2.7185376,8.708166,5.89
1.0332408,8.945523,35.97
1.2387588,8.979719,26.95
1.6571476,8.908875,18.22
2.374031,8.876051,11.91
2.9169044,8.952375,6.53
3.053115,8.908793,6.19
1.3528454,9.171196,33.06
1.5430619,9.121904,24.22
1.9507322,9.101177,15.91
2.6392224,9.1017885,9.87
3.2694733,9.169942,7.0
3.478334,9.136307,6.51
1.6678746,9.242298,30.3
1.8003217,9.222823,21.49
2.1353376,9.278332,13.86
3.0661325,9.33316,8.86
3.6579,9.354679,7.47
3.7964365,9.307295,6.83
1.7856891,9.295682,27.56
1.8846875,9.209851,18.99
2.254941,9.267663,12.45
3.1805444,9.340037,8.87
3.7052875,9.378339,7.95
3.8545637,9.368913,7.56
0.7433462,8.803759,38.5
0.875711,8.824694,29.51
1.320644,8.7380085,20.84
2.0842311,8.707499,14.64
2.5124419,8.721762,9.36
2.7227,8.736823,6.21
0.8688402,8.89441,35.6
1.0238683,8.920938,26.77
1.4407932,8.897383,18.34
2.2066033,8.84418,12.35
2.7149932,8.841068,7.0
2.8737416,8.854679,5.61
1.1151559,9.037697,32.85
1.2705182,9.053292,24.04
1.7661582,9.083783,15.94
2.4384136,9.026463,10.14
2.9614303,9.01002,5.77
3.173043,9.035891,5.7
1.404927,9.188172,30.11
1.5785544,9.280604,21.5
1.9718843,9.198538,13.71
2.8715699,9.219333,8.26
3.397788,9.279911,6.02
3.557782,9.249533,5.93
1.7623738,9.370367,27.38
1.9129633,9.407375,19.04
2.2420173,9.368559,11.7
3.196548,9.398332,7.86
3.7218444,9.419043,6.49
3.877712,9.441332,6.48
1.9461861,9.389046,24.69
1.9901778,9.419879,16.81
2.3707204,9.448524,10.64
3.3288205,9.42186,7.95
3.8265007,9.513661,6.99
3.9425113,9.470545,7.09
0.05795868,8.03883,57.38
0.113896504,7.9934354,48.12
0.5114607,7.9360046,38.87
1.1888478,7.8869305,30.87
1.5871729,7.8929434,23.85
1.7470609,7.9116025,17.73
0.11134268,8.062506,54.47
0.25650242,8.048095,45.22
0.57346076,8.005603,35.96
1.3041396,7.920848,28.18
1.6526599,7.9328713,21.55
1.8597647,7.9767833,15.54
0.33201733,8.134554,51.57
0.4292967,8.064928,42.31
0.7896752,8.079624,33.06
1.588085,8.062832,25.49
1.9733673,8.092039,19.24
2.0935667,8.1345625,14.03
0.5802001,8.264274,48.67
0.75528973,8.250523,39.41
1.1987073,8.218699,30.18
1.833028,8.245339,23.06
2.2010384,8.248871,17.3
2.3602898,8.281739,13.64
0.9284331,8.423541,45.76
1.0829558,8.433102,36.51
1.4267287,8.45248,27.49
2.0841722,8.517551,20.95
2.52566,8.474761,16.48
2.7262049,8.5083885,13.57
1.0162699,8.461652,42.86
1.1676906,8.475654,33.6
1.5540017,8.51331,24.98
2.2448204,8.556654,19.86
2.623921,8.632907,16.04
2.883586,8.637085,13.82
0.10464519,8.121545,54.1
0.23569077,8.082947,44.85
0.5746783,8.040175,35.59
1.2934766,7.872697,27.61
1.6839166,7.974476,20.39
1.8584025,7.988436,14.54
0.19079934,8.173417,51.2
0.31302577,8.127689,41.94
0.5835459,8.102327,32.69
1.4204035,7.943746,24.92
1.7006909,7.951461,18.09
1.8948029,7.896442,12.47
0.3960286,8.242793,48.3
0.51525,8.221201,39.04
0.93978274,8.178706,29.79
1.6660416,8.118431,22.23
1.9641805,8.081429,16.0
2.1332927,8.183742,11.29
0.7120524,8.404831,45.39
0.7256835,8.346327,36.14
1.2740558,8.373959,26.93
1.868611,8.341979,19.63
2.3065996,8.400066,14.37
2.502058,8.424951,11.24
1.0203332,8.488132,42.49
1.1762556,8.499304,33.23
1.5347046,8.49997,24.24
2.1423624,8.549986,17.71
2.7218258,8.620996,13.72
2.8900099,8.6648,11.68
1.145326,8.537666,39.58
1.2757891,8.562898,30.33
1.6503767,8.592069,21.82
2.337853,8.6577835,16.82
2.8106508,8.706553,13.67
2.9688613,8.732467,12.16
0.225281,8.290133,50.83
0.36310157,8.227805,41.57
0.7445765,8.259144,32.32
1.5523956,8.177194,24.36
1.930101,8.184021,17.16
2.1055863,8.128633,11.45
0.30230957,8.410199,47.93
0.45725906,8.373886,38.67
0.6881751,8.303068,29.42
1.7270585,8.260882,21.67
2.0995421,8.235246,14.99
2.2378747,8.290998,9.67
0.5740753,8.466611,45.02
0.7096522,8.4743395,35.77
1.2319974,8.406925,26.51
1.8663169,8.424197,19.06
2.2882142,8.4064665,13.0
2.4736254,8.510407,9.29
0.92926884,8.643475,42.12
1.0332004,8.624096,32.86
1.428886,8.563125,23.67
2.1793835,8.667729,16.66
2.6760185,8.659367,11.5
2.8657198,8.789166,9.69
1.1904329,8.698836,39.21
1.3129088,8.710471,29.96
1.6822456,8.703564,21.09
2.4953353,8.828669,14.85
2.9483812,8.879299,11.52
3.1964884,8.871763,10.17
1.295799,8.7565565,36.31
1.5392063,8.83425,27.14
1.8548068,8.782688,18.91
2.559265,8.862906,14.0
3.0896492,8.976887,12.0
3.2953606,9.034189,10.65
0.44005844,8.631406,47.55
0.55623734,8.602598,38.3
0.9733861,8.510984,29.04
1.7677593,8.526231,21.2
2.2916434,8.5206585,14.27
2.4124577,8.587982,9.17
0.5033221,8.74706,44.65
0.6810052,8.675742,35.4
0.98406714,8.559885,26.14
1.9650794,8.638148,18.68
2.3949997,8.508893,12.07
2.5338008,8.577828,7.84
0.83967763,8.866311,41.75
0.961072,8.815482,32.49
1.4699757,8.802544,23.24
2.2309825,8.741935,16.16
2.6680503,8.765725,10.41
2.9540453,8.851523,7.81
1.2012233,8.966456,38.84
1.2891694,8.91734,29.59
1.7621971,8.98677,20.58
2.5924873,9.065447,13.87
3.1148915,9.133158,9.56
3.32976,9.132832,8.29
1.5693744,9.068712,35.94
1.6787285,9.17983,26.68
2.157752,9.344573,18.26
2.944359,9.317455,12.21
3.3723586,9.261022,10.01
3.5983093,9.268598,8.76
1.6728028,9.235459,33.04
1.8197179,9.226509,24.02
2.310124,9.332846,16.25
3.0265965,9.322495,11.84
3.601775,9.315253,10.49
3.7615526,9.274811,9.24
0.64333296,8.918978,44.28
0.7583427,8.886755,35.03
1.2266457,8.822258,25.78
2.0024045,8.766031,18.31
2.5480433,8.750694,11.97
2.7017617,8.849096,8.19
0.7638364,9.010069,41.38
0.845997,8.996083,32.12
1.3274424,8.846865,23.05
2.1377225,8.8950815,15.96
2.6686788,8.872425,9.75
2.888442,8.867455,7.03
1.0599256,9.144304,38.47
1.2767453,9.13308,29.22
1.6877688,9.066992,20.32
2.4547231,9.090934,13.72
2.9911668,9.066845,8.16
3.1657712,9.058628,6.93
1.4171934,9.29378,35.57
1.7224368,9.376753,26.39
2.0353153,9.313182,17.72
2.8301938,9.335726,11.7
3.4521997,9.274316,8.04
3.5876532,9.364189,7.31
1.7257209,9.386152,32.67
1.9052474,9.403238,23.67
2.3097522,9.470834,15.69
3.1471627,9.487084,10.28
3.70227,9.481543,8.5
3.8702612,9.471418,7.78
1.8762032,9.449712,29.76
2.0733216,9.490809,21.21
2.4681907,9.472358,14.04
3.2350376,9.484902,10.33
3.8506618,9.505673,8.98
3.9955645,9.530088,8.3
0.7473382,9.015651,41.01
0.91740876,9.037859,31.75
1.3879008,8.934685,22.87
2.1840332,8.834328,15.98
2.6403668,8.846624,10.39
2.8385713,8.920443,7.62
0.8914697,9.038748,38.1
1.0698462,9.129393,28.94
1.4963127,9.085778,20.29
2.2232008,8.966748,13.7
2.8661766,8.9722595,8.12
2.9578288,8.971556,6.64
1.2185742,9.22574,35.2
1.3697873,9.227329,26.21
1.8914723,9.227055,17.79
2.5088847,9.214291,11.56
3.0499773,9.184794,7.0
3.236266,9.14142,6.56
1.480708,9.363086,32.3
1.698643,9.415099,23.48
2.1513004,9.477587,15.54
2.9675274,9.432613,9.54
3.5493653,9.367339,7.09
3.72686,9.468005,6.67
1.8913628,9.512492,29.55
2.0253086,9.532843,21.06
2.4221115,9.559938,13.53
3.1254387,9.490156,8.95
3.8294125,9.589152,7.51
3.974055,9.582464,6.99
2.0160418,9.480864,26.91
2.1800277,9.562163,18.83
2.4868739,9.595833,12.13
3.3155553,9.554154,8.82
3.976181,9.63013,7.98
4.0896378,9.587937,7.55
0.11407502,8.424083,59.88
0.21548982,8.4154625,50.63
0.5633931,8.411683,41.37
1.382163,8.295203,33.19
1.7597946,8.201455,26.47
1.9121139,8.196673,20.35
0.16860674,8.453759,56.98
0.2836714,8.465756,47.73
0.6635188,8.391314,38.47
1.4559871,8.32286,30.5
1.8998934,8.283504,24.16
2.0229545,8.2867565,18.08
0.41137552,8.656163,54.08
0.56522,8.67137,44.82
0.94537634,8.574332,35.57
1.6626885,8.50443,27.98
2.2581956,8.518497,21.88
2.288893,8.500535,16.04
0.70850384,8.851366,51.17
0.9076385,8.836474,41.92
1.2239814,8.775305,32.66
2.1000674,8.841212,25.68
2.5634575,8.869399,19.84
2.6412573,8.847242,15.53
1.0113679,9.017004,48.27
1.2286217,9.007072,39.01
1.6160629,8.948242,29.81
2.3376944,8.960478,23.64
2.8918564,9.052377,18.52
3.132883,9.071613,15.46
1.2213414,9.068481,45.37
1.4049522,9.091915,36.11
1.856074,9.08738,27.44
2.5351336,9.083934,22.09
3.0832257,9.16012,17.94
3.2560225,9.146747,15.57
0.17493398,8.471004,56.61
0.2764406,8.491784,47.36
0.65190786,8.446474,38.1
1.5678513,8.394187,29.93
1.8800929,8.348309,23.01
1.978651,8.319892,16.89
0.25692034,8.535973,53.71
0.36725312,8.587142,44.45
0.7239752,8.526085,35.2
1.5237043,8.40377,27.24
2.0006213,8.390373,20.71
2.1293056,8.452247,14.83
0.45827448,8.733084,50.8
0.59727085,8.739913,41.55
1.0552558,8.767334,32.29
1.8406504,8.540106,24.55
2.3475876,8.612411,18.52
2.4473045,8.662467,13.22
0.82024175,8.930877,47.9
0.9983621,8.962614,38.64
1.3610655,8.888842,29.39
2.152641,8.8800335,22.32
2.7334402,8.960429,16.48
2.7542946,8.934584,13.11
1.1757376,9.099495,45.0
1.2746043,9.105177,35.74
1.9094359,9.101344,26.63
2.3533144,8.9840765,20.28
3.0902755,9.134902,15.59
3.2722862,9.16818,13.21
1.3060403,9.191589,42.09
1.47005,9.200698,32.9
1.9456279,9.222697,24.21
2.5893204,9.176894,18.86
3.2010818,9.191166,15.5
3.3676913,9.1866255,13.7
0.37154126,8.818661,53.34
0.5059336,8.8352585,44.08
0.82627016,8.679206,34.83
