UMAP1,UMAP2,Predicted Binding Energy
-3.4427803,9.803089,31.05
-3.3021958,9.768418,15.38
-0.57040274,12.052978,5.75
-0.54644877,12.247111,5.77
-3.30483,9.728002,26.22
-3.1915278,9.743671,11.45
-0.6364597,11.977292,5.17
-0.5463034,12.163294,5.95
-6.2551503,12.7279415,61.41
-6.1712894,12.745435,45.44
-3.306993,17.3031,31.51
-3.2969964,17.291521,20.47
-6.3291893,12.798765,56.58
-6.282251,12.826414,40.62
-3.501115,17.334118,27.3
-3.4256349,17.392197,15.97
-8.005503,14.999307,51.76
-7.937687,14.999483,36.37
-5.0755463,18.098778,23.08
-5.021963,18.127487,14.16
-7.987457,15.042616,46.93
-7.8989277,15.122394,32.19
-5.334713,18.094063,20.03
-5.236981,18.173664,13.16
-6.2175975,12.728782,55.78
-6.14394,12.76398,39.83
-3.3039184,17.253313,25.66
-3.192335,17.287382,15.8
-6.1620812,12.832727,50.96
-6.1134424,12.854053,34.99
-3.399542,17.307888,21.45
-3.1988823,17.291971,11.92
-7.9896746,15.024475,46.13
-7.87371,15.304,30.4
-5.123204,18.115507,17.28
-5.041874,18.153751,9.81
-8.01229,15.114484,41.3
-7.945772,15.221486,26.22
-5.2212276,18.1966,14.62
-5.200585,18.233837,9.16
-4.4205337,11.095806,50.16
-4.347637,11.173851,34.37
-1.1607745,16.07929,20.64
-1.1252623,16.092545,12.09
-4.3078613,11.093372,45.33
-4.24074,11.059983,29.53
-1.0411917,15.995603,15.79
-1.0904475,15.968994,8.76
-3.062746,10.560072,40.5
-2.9864514,10.555752,24.69
-0.08286803,13.932885,11.68
-0.04770709,13.930415,7.34
-2.8381858,10.544836,35.68
-2.7795954,10.60724,20.51
-0.056719184,13.676739,9.71
-0.000873691,13.731989,7.24
-4.437831,11.090802,44.53
-4.323269,11.119997,28.91
-1.0141773,15.968517,16.48
-1.0128709,16.006433,9.23
-4.1751065,10.933612,39.7
-4.2117524,10.946237,24.07
-0.9923408,15.876878,11.61
-1.0374118,15.843135,7.03
-3.1457353,10.665976,34.88
-2.99294,10.638148,19.23
0.011405945,13.894497,7.93
-0.024842119,13.885478,6.5
-2.8706348,10.626422,30.05
-2.7416413,10.580216,14.94
-0.007966086,13.705342,6.55
-0.006376802,13.727479,6.68
-6.1829996,12.907491,65.24
-6.040164,12.981047,49.46
-3.4640298,17.403646,36.06
-3.401747,17.389177,24.57
-6.1282496,12.959146,60.41
-6.0723877,12.979037,45.06
-3.5414798,17.488829,31.85
-3.5520961,17.497059,20.34
-7.7258453,15.163375,55.59
-7.6861744,15.273837,40.86
-4.9340878,18.125465,27.63
-4.892987,18.10027,17.8
-7.700545,15.213914,50.76
-7.671215,15.283928,36.67
-5.2316313,18.196974,24.17
-5.1583223,18.187346,16.32
-6.072152,12.958783,59.61
-5.9928136,12.972216,44.01
-3.444666,17.378302,30.34
-3.3744252,17.37287,19.79
-6.0864043,13.055408,54.79
-5.9819922,13.060597,39.26
-3.638451,17.547508,26.0
-3.5073133,17.518398,15.74
-7.5988545,15.15015,49.96
-7.6616807,15.302733,35.06
-4.893872,18.260218,21.78
-4.8524337,18.104578,13.09
-7.6553144,15.21411,45.13
-7.6429973,15.354377,30.87
-5.133838,18.195011,18.8
-5.15213,18.240294,11.75
-4.253112,11.226162,53.99
-4.158533,11.217257,38.55
-0.9428249,15.936253,24.97
-0.98542035,15.972907,15.38
-4.0323515,11.105078,49.16
-3.9359643,11.128765,33.71
-0.8507118,15.777729,20.39
-0.85143,15.820082,11.63
-2.9991846,10.8140335,44.33
-2.9672308,10.830342,29.27
-0.025717799,13.946085,16.01
-0.03429927,14.048948,9.47
-2.812177,10.742592,39.51
-2.7468648,10.793442,25.07
-0.08409134,13.8143,13.75
-0.021945152,13.787283,8.71
-4.2018967,11.2304,48.52
-4.198368,11.219243,33.23
-0.91838056,15.820621,20.28
-0.8945621,15.891076,12.02
-3.9870107,11.092669,43.68
-4.0203476,11.146464,28.25
-0.8258965,15.723552,15.44
-0.81253964,15.735784,8.86
-2.988679,10.92635,38.84
-2.88567,10.878205,23.47
-0.04912765,13.944358,11.29
-0.022373106,13.984559,8.17
-2.7315278,10.857506,34.0
-2.6875482,10.835211,19.28
-0.03138574,13.759085,9.09
-0.072882205,13.744601,7.63
-6.9672213,11.630465,52.96
-6.834545,11.59805,37.23
-2.6020188,17.008959,24.15
-2.5993998,17.061728,15.36
-7.006376,11.697945,48.13
-6.8988323,11.729378,32.38
-2.6412911,17.090399,19.96
-2.6502485,17.100605,12.58
-8.65396,14.636532,43.3
-8.662704,14.789986,27.54
-6.3812447,17.183859,17.13
-6.3753963,17.273314,10.72
-8.654072,14.697417,38.48
-8.669187,14.838188,24.33
-6.5535693,17.182203,15.0
-6.5155764,17.246689,9.41
-6.7813106,11.497712,47.33
-6.6942124,11.410422,32.25
-2.4306648,16.907862,20.17
-2.4321463,16.949375,11.94
-6.843549,11.592413,42.5
-6.7942634,11.566795,27.11
-2.3950305,16.920994,15.93
-2.4348652,16.999203,9.83
-8.612001,14.731322,37.68
-8.59977,14.85381,22.13
-6.459285,17.199177,13.19
-6.397386,17.242426,8.02
-8.657648,14.76169,32.85
-8.602746,14.814246,19.0
-6.62506,17.211187,11.61
-6.492811,17.24373,7.06
-4.7915187,10.2591915,41.72
-4.789215,10.2904625,28.15
-1.8752406,16.534496,16.53
-1.7793077,16.554085,8.96
-4.5441275,10.19342,36.88
-4.530926,10.141246,22.99
-1.8069366,16.613836,12.25
-1.707977,16.565157,7.15
-3.5961494,9.824969,32.05
-3.5520716,9.870103,18.3
-0.78014857,11.8550005,9.93
-0.68616015,11.952271,6.26
-3.444364,9.752149,27.32
-3.383045,9.752508,14.94
-0.7506632,11.838755,8.35
-0.6442482,11.896935,6.07
-4.720243,10.23366,37.55
-4.701211,10.249133,24.51
-1.6877886,16.425629,13.27
-1.6663792,16.486782,7.03
-4.490516,10.128923,32.44
-4.469494,10.190622,19.32
-1.635193,16.44147,8.86
-1.5091399,16.543743,6.28
-3.5833135,9.779866,27.33
-3.516172,9.850571,14.55
-0.75465834,11.8401375,7.43
-0.63884246,11.928124,5.67
-3.389708,9.746222,22.93
-3.2755017,9.748569,11.38
-0.7271796,11.813826,6.8
-0.64954185,11.883112,5.74
-6.9079394,11.754409,56.79
-6.8117175,11.840836,40.93
-2.769341,17.157124,27.7
-2.753588,17.21413,17.87
-6.9190383,11.893654,51.96
-6.8845897,11.912781,36.08
-2.796084,17.218422,23.0
-2.6799765,17.19547,14.67
-8.426913,14.87854,47.13
-8.47402,15.013398,31.56
-6.273075,17.318829,19.12
-6.269141,17.304388,12.82
-8.500821,14.955769,42.31
-8.499205,15.022921,27.5
-6.3635864,17.285452,17.25
-6.3239293,17.337353,10.96
-6.818443,11.702939,51.16
-6.7853045,11.727387,35.28
-2.5698676,17.118376,23.29
-2.5575593,17.184353,14.46
-6.918319,11.780265,46.33
-6.7811046,11.801462,30.4
-2.5507221,17.141087,18.42
-2.5254428,17.215343,11.92
-8.4479065,14.881214,41.51
-8.483952,14.950748,25.55
-6.3385525,17.379372,14.71
-6.295694,17.321577,10.07
-8.526346,14.900544,36.68
-8.483786,15.0498295,21.83
-6.402788,17.398531,13.15
-6.360014,17.30286,8.58
-4.6274147,10.411681,45.53
-4.581183,10.4252825,30.73
-1.6525773,16.527843,19.47
-1.5901566,16.480045,11.55
-4.416776,10.3090515,40.71
-4.3048387,10.363842,25.39
-1.6232623,16.632252,14.94
-1.4891713,16.548126,9.17
-3.492174,9.991393,35.88
-3.4169297,10.096056,20.28
-0.5040361,12.036333,11.85
-0.42188653,12.107847,7.6
-3.3054705,9.908626,31.05
-3.1721735,9.980478,16.64
-0.5266113,12.059048,9.99
-0.38179842,12.099351,6.8
-4.628483,10.373184,40.06
-4.5386934,10.398671,27.14
-1.5038127,16.40818,15.86
-1.4230583,16.399784,8.73
-4.3822827,10.174354,35.1
-4.3092213,10.286966,21.66
-1.5040907,16.505398,11.77
-1.3747872,16.434566,7.22
-3.5019686,9.9640875,30.26
-3.351919,10.022776,16.56
-0.4622725,12.044009,9.1
-0.3897309,12.115385,6.58
-3.2802641,9.932083,25.43
-3.1961243,9.913213,12.84
-0.47349358,12.042471,7.8
-0.4335053,12.049423,6.47
-6.183875,12.913285,60.62
-6.1012654,12.913533,44.65
-3.2454405,17.406855,31.86
-3.2575185,17.420229,21.51
-6.2775993,12.985053,55.79
-6.1787972,13.016587,40.0
-3.4102867,17.51733,27.11
-3.41676,17.544727,17.05
-8.097981,15.216693,50.96
-8.04494,15.336581,35.82
-4.9320226,18.229622,22.84
-4.882215,18.252266,15.19
-8.077372,15.304948,46.14
-8.034974,15.360474,31.63
-5.10652,18.255278,20.29
-5.1315737,18.250662,13.34
-6.128542,12.950736,54.99
-6.0633216,12.967661,39.02
-3.2742946,17.46146,27.17
-3.2544303,17.492464,17.6
-6.1539207,13.048782,50.16
-6.0482464,13.047925,34.19
-3.3081048,17.552126,22.31
-3.225337,17.617256,14.09
-8.051887,15.273218,45.34
-7.9887047,15.365136,29.85
-4.867638,18.272995,17.57
-4.8740077,18.290234,12.16
-8.054058,15.331154,40.51
-8.010133,15.397993,25.67
-5.0949335,18.335377,15.52
-5.0458655,18.363222,10.49
-4.2351437,11.000057,49.36
-4.184712,11.002974,34.09
-0.9999177,16.150665,22.9
-0.994174,16.216965,14.56
-3.9610841,10.906001,44.53
-3.925994,10.874135,28.63
-0.8972955,16.132975,18.04
-0.8987826,16.167994,11.4
-3.1944766,10.574572,39.71
-3.1165948,10.590108,23.88
-0.030531617,13.969909,14.38
0.06570047,14.080828,9.47
-2.9336317,10.409633,34.88
-2.7813048,10.430589,19.91
0.10706969,13.704103,12.08
0.17391889,13.794696,8.47
-4.214731,10.911864,43.73
-4.1088634,10.99768,30.03
-0.90665627,16.096832,19.09
-0.91502595,16.092325,11.65
-3.890655,10.902468,38.91
-3.8746884,10.843222,24.54
-0.74164325,15.949243,14.78
-0.82628375,15.99055,8.82
-3.20891,10.601772,34.08
-3.063755,10.633232,19.05
0.05002808,14.005761,11.69
0.07628189,14.071572,7.79
-2.8884504,10.484044,29.25
-2.7757392,10.48882,15.11
0.12693755,13.739538,9.55
0.10821325,13.867055,7.44
-6.056867,13.082212,64.45
-6.0155425,13.135316,48.53
-3.4082866,17.529358,36.44
-3.4453754,17.560102,25.81
-6.117186,13.204584,59.62
-6.034352,13.24519,44.34
-3.598487,17.697943,31.86
-3.554813,17.690138,21.34
-7.7525587,15.439721,54.79
-7.7875447,15.492755,40.15
-4.8002205,18.263018,27.39
-4.7440114,18.263424,18.22
-7.7831893,15.468432,49.97
-7.741656,15.483638,35.96
-5.0739675,18.267138,24.18
-5.027795,18.31442,16.3
-5.9827566,13.123652,58.82
-5.9641314,13.175465,43.19
-3.3953106,17.55779,31.46
-3.3754928,17.557919,21.31
-6.047455,13.21437,53.99
-5.9811726,13.28912,38.54
-3.5978174,17.734737,26.61
-3.4792182,17.702888,17.19
-7.6797647,15.372438,49.17
-7.6480026,15.524573,34.34
-4.794198,18.303709,21.91
-4.750283,18.277401,14.65
-7.7537093,15.48841,44.34
-7.719432,15.522275,30.15
-5.0111985,18.324371,19.15
-4.9741907,18.346441,12.82
-4.0962768,11.199801,53.19
-4.038202,11.119425,38.21
-0.85089874,16.043327,26.77
-0.8937389,16.127333,17.8
-3.9031518,11.131961,48.36
-3.7089956,11.01127,33.01
-0.7496711,16.002245,21.91
-0.7111446,16.061533,14.0
-3.0572903,10.724429,43.54
-2.9670587,10.788903,28.55
0.04382767,14.01424,17.6
0.052490782,14.10691,11.7
-2.7620182,10.6514845,38.71
-2.747416,10.668586,24.35
0.15140693,13.9311285,15.14
0.13617025,13.971667,10.45
-4.0012445,11.171372,47.72
-3.9680269,11.156598,33.72
-0.7607885,15.928591,22.52
-0.7472336,15.968439,14.66
-3.7678418,11.066801,42.74
-3.7397177,11.045512,28.24
-0.67590594,15.8751545,18.01
-0.6570848,15.88593,11.31
-3.0759673,10.743585,37.91
-2.986337,10.743265,23.13
0.05203207,13.998042,14.29
0.023907796,14.118208,9.66
-2.73876,10.713394,33.08
-2.7181866,10.710533,18.72
0.0702063,13.945502,11.99
0.12495773,13.9855175,8.94
-7.0311155,10.934135,55.44
-6.9244423,10.937206,39.47
-3.0662854,15.936891,26.49
-3.085591,16.025549,16.51
-7.069045,10.95155,50.61
-7.0107074,10.9181795,34.64
-3.0773551,15.988891,22.65
-3.1161478,16.030266,14.02
-9.262154,14.169788,45.78
-9.239701,14.346878,29.82
-6.6406994,16.55828,19.7
-6.58056,16.618883,12.07
-9.25171,14.283439,40.96
-9.240631,14.38066,26.11
-6.7305183,16.607656,17.64
-6.649498,16.673084,11.35
-6.7497287,10.7527685,49.81
-6.7746997,10.793432,33.84
-2.8929863,15.895266,20.52
-2.8281944,15.955488,11.18
-6.923551,10.821884,44.98
-6.8528385,10.793022,29.02
-2.875014,15.9782915,16.66
-2.8209033,16.01636,9.2
-9.240815,14.187322,40.16
-9.240975,14.307259,24.19
-6.690305,16.486729,13.89
-6.6328754,16.560059,8.16
-9.291976,14.256695,35.33
-9.284044,14.35776,20.59
-6.714723,16.49565,12.38
-6.6580133,16.586088,8.76
-5.797502,10.594608,44.18
-5.846357,10.634705,28.22
-2.479788,15.792591,15.24
-2.4508026,15.810018,8.14
-5.613485,10.5154085,39.36
-5.652987,10.580532,23.39
-2.4223175,15.759652,11.42
-2.4177053,15.779732,6.71
-3.3891528,9.041318,34.53
-3.2611978,9.0665655,18.56
-1.3098872,12.274616,9.34
-1.2303749,12.334371,6.59
-3.2246523,9.007076,29.7
-3.1640756,8.982396,15.59
-1.2804776,12.21061,8.39
-1.2376499,12.246952,7.27
-5.6266437,10.590113,38.56
-5.59873,10.64746,22.86
-2.2920852,15.735874,11.65
-2.262846,15.741787,6.16
-5.5193195,10.517316,33.73
-5.4850807,10.55955,18.42
-2.2783735,15.626419,7.82
-2.2348998,15.685334,5.3
-3.3380215,9.104468,28.9
-3.2493992,9.064333,14.02
-1.302853,12.272022,6.45
-1.2278789,12.314829,5.78
-3.2332563,8.998808,24.43
-3.1514633,9.006064,11.48
-1.24799,12.194049,6.01
-1.2037047,12.245202,6.33
-6.874441,11.028943,59.27
-6.8333187,11.069487,43.3
-3.0777972,16.176569,30.38
-3.1025608,16.24259,20.63
-6.994212,11.035156,54.44
-6.878822,10.942715,38.47
-3.1280425,16.174974,26.53
-3.1445808,16.197124,17.36
-8.97866,14.29279,49.61
-9.05015,14.383521,33.65
-6.5259748,16.678751,23.12
-6.359028,16.776491,15.13
-9.071253,14.340827,44.79
-9.115465,14.38437,29.76
-6.548766,16.78435,20.61
-6.558617,16.815336,13.83
-6.6389112,10.910586,53.64
-6.594983,10.882614,37.67
-2.8884425,16.071234,24.39
-2.819352,16.143938,14.81
-6.7764726,10.921921,48.81
-6.662347,10.868619,32.85
-2.9475071,16.06159,20.54
-2.9052105,16.10849,12.1
-9.04784,14.347382,43.99
-9.081827,14.414803,28.02
-6.4539824,16.700817,17.36
-6.4718704,16.704453,10.52
-9.107224,14.335641,39.16
-9.157689,14.3981495,24.01
-6.4982986,16.745312,14.87
-6.520082,16.766195,10.63
-5.7280097,10.741514,48.01
-5.6853356,10.83931,32.05
-2.3428106,15.792867,18.43
-2.2353547,15.827003,10.53
-5.6775184,10.751651,43.19
-5.6050477,10.772908,27.22
-2.2854722,15.738664,14.88
-2.248207,15.742447,8.08
-3.2905228,9.146039,38.36
-3.1266415,9.1408,22.39
-1.0304023,12.569716,12.29
-1.0186775,12.598928,7.42
-3.1341326,9.091426,33.53
-3.1084924,9.096854,18.32
-1.056945,12.481759,10.59
-1.0111442,12.4965,8.25
-5.522312,10.77919,42.39
-5.5451245,10.813546,26.42
-2.094877,15.70289,13.89
-2.058609,15.753131,7.59
-5.4534383,10.707579,37.56
-5.4785514,10.751789,21.88
-2.0618255,15.640601,10.2
-2.0179243,15.664095,6.23
-3.2834587,9.168827,32.73
-3.184744,9.078134,17.45
-1.022774,12.576899,8.17
-1.0013232,12.581168,6.31
-3.145944,9.082656,27.91
-3.0504735,9.119281,14.01
-1.0407984,12.456366,7.01
-0.9772332,12.502905,6.93
-6.2292323,12.069512,63.1
-6.1891537,12.033834,47.13
-3.2314754,16.413277,34.3
-3.2227771,16.472153,24.86
-6.305783,12.133224,58.27
-6.2124023,12.086939,42.3
-3.289819,16.534883,30.44
-3.3339133,16.525135,21.18
-8.010659,14.630779,53.44
-7.940196,14.692651,37.98
-5.837385,17.64429,26.61
-5.800606,17.659733,18.65
-7.970965,14.705076,48.62
-7.934912,14.815246,33.8
-5.8894978,17.636757,24.08
-5.863504,17.70391,17.01
-6.071734,11.957361,57.47
-5.969594,11.966658,41.5
-3.1610365,16.435831,28.48
-3.097036,16.484657,19.04
-6.0256433,11.998829,52.64
-5.9795284,11.992682,36.68
-3.1881387,16.439571,24.62
-3.1618967,16.573261,15.58
-7.9375534,14.645621,47.82
-7.903406,14.653996,32.01
-5.8586617,17.598074,21.02
-5.8316817,17.69155,13.62
-7.910913,14.723816,42.99
-7.83553,14.828028,27.93
-5.886564,17.61397,18.51
-5.8295836,17.715384,13.36
-5.2185802,11.383331,51.84
-5.310356,11.410256,35.87
-1.7259699,15.723355,22.68
-1.7234263,15.751222,13.86
-5.2854505,11.396746,47.02
-5.27726,11.3927355,31.05
-1.597112,15.610117,18.85
-1.6460773,15.591635,11.04
-2.7702942,11.222752,42.19
-2.5908737,11.255044,26.22
-0.67010987,12.874127,15.81
-0.5842019,12.891736,10.31
-2.6712692,11.190849,37.36
-2.4373689,11.282639,22.18
-0.62387615,12.911011,13.9
-0.55055314,12.931856,10.09
-5.166496,11.2692995,46.21
-5.154515,11.270373,30.26
-1.6643196,15.677701,17.54
-1.6460692,15.715352,9.88
-5.043883,11.2626915,41.39
-5.0671983,11.264003,25.42
-1.5889363,15.549817,14.09
-1.6299206,15.570003,7.92
-2.7617095,11.204943,36.56
-2.5828853,11.251984,20.91
-0.6032291,12.923967,11.46
-0.56481904,12.929885,7.4
-2.5814648,11.149001,31.74
-2.400099,11.267692,17.14
-0.58268106,12.890933,10.24
-0.5457519,12.89346,7.93
-6.1411953,12.1595,66.93
-6.164808,12.18437,50.96
-3.279157,16.4855,38.58
-3.2949867,16.622076,29.1
-6.228333,12.206147,62.1
-6.2038,12.25127,46.49
-3.4659972,16.699709,34.74
-3.3746502,16.71773,25.24
-7.6453357,14.745922,57.27
-7.534146,14.778704,42.31
-5.773122,17.772524,30.9
-5.763208,17.833742,22.48
-7.6891594,14.756284,52.45
-7.551987,14.831055,38.13
-5.7972646,17.789734,28.01
-5.789439,17.841402,20.56
-6.0257964,12.099224,61.3
-5.9423103,12.13612,45.35
-3.2204037,16.550003,32.81
-3.1921263,16.611776,23.28
-5.9710155,12.093171,56.47
-5.905761,12.14881,40.53
-3.3238778,16.660236,28.97
-3.278137,16.723814,19.42
-7.601061,14.772503,51.65
-7.499148,14.8122425,36.34
-5.843463,17.79442,25.13
-5.756389,17.837137,17.08
-7.6197233,14.801878,46.82
-7.500868,14.893232,32.16
-5.8615417,17.755919,22.47
-5.7691154,17.838755,16.56
-5.110696,11.507497,55.67
-5.1135592,11.522897,39.89
-1.4920566,15.665158,27.05
-1.5386044,15.735852,17.73
-5.1547656,11.493065,50.84
-5.2124405,11.558714,35.05
-1.4883493,15.560718,23.21
-1.4412882,15.529177,14.47
-2.722484,11.271039,46.02
-2.5056636,11.340684,30.54
-0.43600807,13.202076,19.43
-0.4461673,13.23375,13.68
-2.571399,11.284009,41.19
-2.3968413,11.362679,26.34
-0.4142929,13.084733,17.36
-0.38104585,13.19016,13.43
-5.023479,11.450004,50.04
-5.0215545,11.4398575,34.43
-1.4733942,15.621295,21.53
-1.4230572,15.620447,12.99
-4.939985,11.395716,45.22
-4.9277334,11.43033,29.59
-1.3792231,15.456692,18.08
-1.3712273,15.453681,10.81
-2.7138133,11.296549,40.39
-2.546822,11.394298,24.76
-0.45898494,13.233731,14.91
-0.43987185,13.226436,10.41
-2.5514433,11.2485285,35.56
-2.4073215,11.325133,21.01
-0.40762985,13.150391,13.74
-0.35404858,13.194295,10.32
-6.9283648,11.098389,54.64
-6.9050584,11.115304,38.74
-2.982183,16.144165,24.23
-2.988905,16.1652,14.98
-7.019633,11.095849,49.82
-7.0011587,11.045521,33.9
-3.0070767,16.173708,20.39
-3.016309,16.25605,12.36
-9.109684,14.460142,44.99
-9.153738,14.5242,29.05
-6.7075667,16.88271,17.71
-6.6308618,16.870895,10.54
-9.168036,14.489846,40.16
-9.178252,14.564029,25.35
-6.745565,16.892254,15.73
-6.691927,16.872797,9.99
-6.732312,11.000783,49.02
-6.6597767,10.972775,33.06
-2.7875428,16.127161,18.24
-2.7390919,16.185972,10.49
-6.906406,10.963449,44.19
-6.8169193,10.882437,28.22
-2.819307,16.100805,14.4
-2.7986152,16.213451,8.42
-9.189542,14.364493,39.36
-9.126813,14.528133,23.39
-6.779255,16.751116,11.88
-6.6864333,16.813057,7.71
-9.223382,14.4556055,34.54
-9.180769,14.513602,19.6
-6.7833304,16.79769,10.28
-6.7382355,16.82281,7.66
-5.470399,10.604136,43.39
-5.42737,10.691827,27.42
-2.3681936,15.974623,13.77
-2.290332,16.029823,7.11
-5.397246,10.539798,38.56
-5.3273706,10.572322,22.59
-2.3424082,15.967743,9.56
-2.283335,15.997168,6.18
-3.3005297,9.248334,33.73
-3.2329612,9.281292,17.77
-1.1263181,12.126163,7.6
-1.0619088,12.210746,6.26
-3.1603851,9.190456,28.91
-3.091917,9.184638,14.14
-1.1787788,12.085254,6.9
-1.0814371,12.132881,6.69
-5.2968106,10.596477,37.76
-5.278206,10.668821,22.46
-2.1611693,15.941662,10.37
-2.1355011,15.945445,5.36
-5.2537303,10.4900255,32.93
-5.2169766,10.533418,17.63
-2.1704552,15.86601,6.58
-2.082181,15.853338,5.11
-3.267001,9.293318,28.11
-3.1615717,9.305179,13.26
-1.1475139,12.130201,5.36
-1.0164796,12.145004,5.34
-3.1355119,9.140081,23.28
-3.027319,9.228584,10.51
-1.0987642,12.04082,5.24
-1.0506516,12.167247,5.88
-6.788147,11.166545,58.47
-6.7487006,11.202903,42.5
-2.9937336,16.32861,28.3
-2.9401066,16.375835,18.2
-6.866507,11.196501,53.65
-6.756277,11.139643,37.68
-2.9672785,16.305656,24.27
-3.044817,16.327808,15.04
-8.910172,14.617498,48.82
-8.949342,14.682585,33.1
-6.6321483,16.945948,20.92
-6.45842,16.93505,12.97
-9.022725,14.555727,43.99
-9.035675,14.624618,29.26
-6.6765566,16.8633,18.61
-6.606555,17.001093,12.2
-6.5956845,11.156537,52.84
-6.5992813,10.991189,36.88
-2.8074536,16.310896,22.28
-2.7704635,16.322405,13.24
-6.8343534,11.019894,48.02
-6.656108,10.994282,32.05
-2.8046477,16.325247,18.28
-2.8232446,16.31754,9.96
-8.985745,14.567096,43.19
-8.956514,14.662761,27.22
-6.5998993,16.82494,15.15
-6.513037,16.828648,8.56
-9.07245,14.559015,38.36
-9.106728,14.665114,23.52
-6.6602283,16.916176,12.78
-6.630312,16.943457,8.71
-5.4430685,10.786804,47.22
-5.3829293,10.847124,31.25
-2.1232312,16.00809,16.34
-2.1376016,16.056334,9.32
-5.412275,10.762106,42.39
-5.377992,10.821112,26.42
-2.0861385,15.934998,12.29
-2.0882492,16.007088,7.16
-3.2163634,9.330687,37.56
-3.1341665,9.360067,21.6
-0.953402,12.476358,9.42
-0.885003,12.496802,6.89
-3.0815423,9.245691,32.74
-3.0029666,9.237193,17.77
-0.9461644,12.45654,8.01
-0.8386743,12.456055,7.22
-5.2406087,10.7608,41.59
-5.2377577,10.782429,25.62
-1.9795182,15.907347,12.23
-1.9478883,15.958108,6.67
-5.258926,10.723781,36.76
-5.147949,10.734048,20.8
-1.9243115,15.841661,8.38
-1.8783128,15.819015,5.74
-3.1550663,9.430754,31.94
-3.0857072,9.359726,15.99
-0.93403196,12.406088,6.19
-0.83072406,12.506875,5.86
-3.078364,9.261288,27.11
-3.010419,9.297813,12.56
-0.9343575,12.4219,5.45
-0.82611537,12.465471,6.41
-6.0988646,12.308635,62.3
-6.0734997,12.334582,46.33
-3.158908,16.625557,32.5
-3.13773,16.574179,22.43
-6.1590652,12.347178,57.47
-6.0792794,12.364372,41.61
-3.2768192,16.733778,28.3
-3.2584715,16.770502,18.81
-8.054003,14.845149,52.65
-8.059954,14.841374,37.43
-5.6597953,17.960516,24.4
-5.6197224,17.926695,16.28
-8.102581,14.9474535,47.82
-8.024984,14.934867,33.25
-5.8139386,17.926697,21.88
-5.6524587,18.024849,14.92
-5.964924,12.114024,56.67
-5.9070826,12.234137,40.71
-3.05159,16.62884,26.52
-3.0343013,16.593416,16.83
-5.9409995,12.273677,51.85
-5.9061885,12.337735,35.88
-3.1347046,16.663055,22.3
-3.0252647,16.727003,13.21
-8.053417,14.741034,47.02
-8.062351,14.718203,31.46
-5.6527195,17.96248,18.64
-5.589826,17.964096,11.13
-8.0848255,14.8165865,42.19
-7.992141,14.880481,27.44
-5.780696,17.992308,16.11
-5.663444,18.002178,10.97
-5.1077147,11.241793,51.05
-5.1093006,11.238978,35.08
-1.480907,15.9467535,20.67
-1.4657655,15.981411,12.06
-5.023177,11.266273,46.22
-4.9853063,11.265876,30.25
-1.4671726,15.767844,16.45
-1.4606564,15.816476,9.04
-2.7112346,11.103897,41.39
-2.58351,11.0786915,25.5
-0.4901742,12.939714,13.04
-0.4658159,12.970921,8.1
-2.625249,11.01246,36.57
-2.4428337,11.118041,21.69
-0.46604294,12.936635,10.67
-0.37456307,12.979338,8.24
-4.9216375,11.163295,45.42
-4.964068,11.130402,29.45
-1.435331,15.851548,15.14
-1.4493525,15.896356,9.37
-4.846787,11.154586,40.59
-4.8647356,11.092537,24.63
-1.3752763,15.73523,10.98
-1.4800513,15.745949,7.32
-2.76436,11.076243,35.77
-2.5878043,11.097946,19.8
-0.59241295,12.867835,8.17
-0.50435364,12.929374,6.75
-2.6104956,10.941844,30.94
-2.3874857,11.068773,15.98
-0.35411116,13.004822,7.39
-0.3506,13.04819,6.94
-6.0180426,12.418723,66.13
-6.021963,12.450037,50.16
-3.2998798,16.815826,36.92
-3.2573504,16.807951,26.67
-6.0754175,12.421494,61.3
-6.025586,12.541284,45.94
-3.3530917,16.881208,32.71
-3.3325548,16.873842,22.81
-7.7008843,14.872684,56.48
-7.629071,14.92426,41.76
-5.5813684,17.99705,28.49
-5.592728,18.05272,20.11
-7.7444167,14.984966,51.65
-7.6776543,15.070849,37.58
-5.672565,18.038248,25.54
-5.680945,18.067822,18.4
-5.8971963,12.319646,60.5
-5.823302,12.334055,44.54
-3.2142367,16.771538,31.07
-3.1457403,16.829845,20.85
-5.8467765,12.353967,55.68
-5.7999153,12.383125,39.97
-3.2482688,16.817717,26.85
-3.2197552,16.88294,17.04
-7.6769133,14.852449,50.85
-7.5774384,14.937278,35.79
-5.670381,18.062366,22.64
-5.5626316,17.984093,14.99
-7.7505975,14.970623,46.02
-7.580939,15.107981,31.61
-5.712768,18.142893,19.94
-5.6435614,18.052794,13.88
-4.889322,11.428252,54.88
-4.9823895,11.500489,38.93
-1.2816067,15.7765875,25.22
-1.2975984,15.839468,15.84
-4.875199,11.441417,50.05
-4.9172864,11.469623,34.09
-1.1384598,15.669298,21.0
-1.1978903,15.603698,11.9
-2.7441185,11.185402,45.22
-2.541307,11.18148,29.83
-0.30912995,13.262015,16.91
-0.35999054,13.236057,10.71
-2.5872316,11.131497,40.4
-2.470359,11.155712,25.64
-0.20633678,13.239716,14.43
-0.27605093,13.198628,10.59
-4.7670736,11.337698,49.25
-4.715238,11.352287,33.47
-1.2498256,15.719673,19.37
-1.1968287,15.770192,12.16
